Word,Polarity
واخيرا,Positive
واخيرا,Positive
وادام,Positive
وادانه,Strong Negative
وادعاء,Strong Negative
وادعاءات,Strong Negative
وادعم,Positive
وادمنته,Negative
واذناب,Negative
واذنابه,Negative
واذنابهم,Negative
واذي,Strong Negative
وارتباك,Strong Negative
وارحمونا,Negative
وارفض,Negative
وارقي,Positive
وارهاب,Strong Negative
وارهابيه,Strong Negative
وارهاق,Negative
واروع,Positive
وازدراء,Strong Negative
وازعاج,Strong Negative
وازعل,Strong Negative
وازمات,Strong Negative
وازمه,Strong Negative
واساء,Strong Negative
واساءه,Strong Negative
واساطير,Positive
واستباح,Strong Negative
واستباحه,Strong Negative
واستبداد,Strong Negative
واستبعاد,Negative
واستحقار,Strong Negative
واستحل,Negative
واستحلال,Negative
واستخفاف,Strong Negative
واستخفافا,Strong Negative
واستشهاد,Strong Negative
واستغراب,Strong Negative
واستغرب,Negative
واستغل,Strong Negative
واستغلال,Strong Negative
واستفاد,Positive
واستفدنا,Positive
واستفزازهم,Strong Negative
واستقال,Negative
واستمتع,Strong Positive
واستمتعت,Strong Positive
واستمتعنا,Strong Positive
واستمتعو,Strong Positive
واستمتعوا,Strong Positive
واستمتعي,Strong Positive
واستنزاف,Strong Negative
واستنفار,Strong Negative
واستهتار,Strong Negative
واستهزاء,Strong Negative
واستياء,Strong Negative
واسطوره,Positive
واسعاد,Negative
واسفاه,Negative
واسقاط,Strong Negative
واسقط,Strong Negative
واسقطوا,Strong Negative
واسكت,Negative
واسهال,Strong Negative
واسوء,Strong Negative
واسوا,Strong Negative
واشاد,Positive
واشتم,Strong Negative
واشعلوا,Negative
واشكالك,Negative
واشكر,Strong Positive
واشكرك,Strong Positive
واشكركم,Strong Positive
واشكرهم,Strong Positive
واشلاء,Negative
واصابات,Negative
واصابته,Negative
واصابه,Negative
واصبر,Positive
واصبري,Positive
واصرخ,Strong Negative
واصعب,Negative
واصم,Strong Negative
واصمت,Negative
واصيب,Negative
واصيل,Positive
واضاع,Negative
واضرب,Strong Negative
واضربه,Strong Negative
واضطراب,Strong Negative
واضطرابات,Strong Negative
واضطهاد,Strong Negative
واطمئنان,Positive
واطيب,Positive
واطيه,Strong Negative
واعتداء,Negative
واعتدوا,Negative
واعتز,Strong Positive
واعتزاز,Strong Positive
واعتصام,Negative
واعتصامات,Negative
واعتقال,Strong Negative
واعتقلت,Negative
واعجاب,Strong Positive
واعجابي,Positive
واعجاز,Negative
واعجبني,Positive
واعذب,Positive
واعشق,Strong Positive
واعصب,Negative
واعظم,Negative
واعلامي,Positive
واعمي,Strong Negative
واعينا,Strong Positive
واغبياء,Strong Negative
واغتصب,Strong Negative
واغتيال,Strong Negative
واغراء,Strong Negative
واغضب,Negative
واغلاهم,Strong Positive
واغلي,Strong Positive
وافتخر,Strong Positive
وافتراء,Strong Negative
وافتراءات,Strong Negative
وافخر,Strong Positive
وافراح,Positive
وافرح,Strong Positive
وافرحنا,Strong Positive
وافساد,Strong Negative
وافسد,Strong Negative
وافسدت,Negative
وافسدوا,Strong Negative
وافشال,Strong Negative
وافشل,Strong Negative
وافضحه,Negative
وافلاس,Strong Negative
واقبح,Strong Negative
واقبض,Negative
واقتحام,Strong Negative
واقتص,Strong Negative
واقذر,Strong Negative
واقصاء,Strong Negative
واقوي,Negative
واكاذيب,Strong Negative
واكتئاب,Strong Negative
واكذب,Strong Negative
واكشن,Negative
والاتقان,Positive
والاتهام,Negative
والاحباط,Strong Negative
والاحترام,Strong Positive
والاحتفال,Positive
والاختلاط,Negative
والاخطاء,Negative
والاخلاص,Strong Positive
والاخونجيه,Strong Negative
والادمي,Negative
والادهي,Negative
والارهاب,Strong Negative
والارهابي,Strong Negative
والارهاق,Negative
والازمه,Strong Negative
والاساءه,Strong Negative
والاساطير,Positive
والاستبداد,Strong Negative
والاستخفاف,Strong Negative
والاستمتاع,Strong Positive
والاستهتار,Strong Negative
والاسراف,Negative
والاسطوره,Positive
والاشلاء,Negative
والاشمئزاز,Strong Negative
والاعتداء,Negative
والاعتزاز,Strong Positive
والاعتصام,Negative
والاعجاز,Negative
والاغتراب,Positive
والافتراء,Strong Negative
والافراح,Positive
والالقاء,Negative
والامتنان,Strong Positive
والانحطاط,Strong Negative
والانفجارات,Strong Negative
والانقلاب,Negative
والانقلابين,Negative
والاهتمام,Positive
والاهمال,Strong Negative
والايثار,Positive
والايقاف,Negative
والباطل,Negative
والبدع,Positive
والبركات,Positive
والبركه,Positive
والبطاله,Negative
والبطل,Strong Positive
والبلاوي,Negative
والبلطجه,Strong Negative
والبلطجيه,Negative
والبهجه,Positive
والتحريض,Strong Negative
والتخابر,Strong Negative
والتخريب,Strong Negative
والتخلف,Strong Negative
والتخوين,Strong Negative
والتدليس,Strong Negative
والترابط,Positive
والتزم,Strong Positive
والتسامح,Negative
والتسيب,Negative
والتشهير,Strong Negative
والتصعيد,Negative
والتطاول,Strong Negative
والتطور,Negative
والتعذيب,Strong Negative
والتغرير,Negative
والتغلب,Negative
والتفرقه,Negative
والتكاتف,Positive
والتكفيرين,Negative
والتلاعب,Strong Negative
والتلفظ,Negative
والتلوث,Strong Negative
والتمتع,Strong Positive
والتنديد,Strong Negative
والتهجم,Strong Negative
والتهكم,Strong Negative
والتهويل,Strong Negative
والتهيج,Negative
والثقه,Positive
والجاذبيه,Positive
والجم,Negative
والجهلاء,Strong Negative
والجهله,Strong Negative
والحاقدين,Strong Negative
والحب,Strong Positive
والحر,Negative
والحرب,Negative
والحرقه,Strong Negative
والحسرات,Negative
والحسره,Negative
والحشرات,Negative
والحشيش,Negative
والحصار,Negative
والحقد,Strong Negative
والحلاوه,Positive
والحوادث,Negative
والحوثي,Negative
والخائنين,Strong Negative
والخداع,Strong Negative
والخراب,Strong Negative
والخرطوش,Strong Negative
والخنوع,Strong Negative
والخوف,Strong Negative
والخيانه,Strong Negative
والدجل,Strong Negative
والدعاره,Negative
والدعم,Positive
والدكتاتوريه,Strong Negative
والديك,Negative
والديكتاتوريه,Strong Negative
والدينار,Negative
والذ,Strong Positive
والذئاب,Negative
والذله,Negative
والذم,Negative
والرافضه,Strong Negative
والرافضي,Strong Negative
والرزانه,Positive
والرصاص,Negative
والرضي,Positive
والروافض,Strong Negative
والروقان,Positive
والزحام,Negative
والزنا,Strong Negative
والزيف,Strong Negative
والسب,Strong Negative
والسباب,Negative
والسب,Strong Negative
والسخريه,Strong Negative
والسرقات,Strong Negative
والسرور,Positive
والسعاده,Positive
والسفهاء,Strong Negative
والشجب,Strong Negative
والشريف,Strong Positive
والشكر,Strong Positive
والشماريخ,Negative
والشهامه,Positive
والشهوه,Negative
والشواذ,Negative
والصداع,Negative
والصراع,Negative
والصهاينه,Negative
والضعف,Negative
والطائفيه,Negative
والطامه,Strong Negative
والطعن,Negative
والطغاه,Negative
والطغيان,Strong Negative
والطم,Strong Negative
والطهاره,Positive
والعار,Strong Negative
والعاشق,Positive
والعافيه,Positive
والعدو,Strong Negative
والعز,Positive
والعزيز,Strong Positive
والعسر,Negative
والعسكر,Strong Negative
والعفه,Positive
والعقلانيه,Strong Positive
والعلقم,Negative
والعلمانيه,Strong Negative
والعن,Strong Negative
والعنصريه,Strong Negative
والغبن,Negative
والغرور,Negative
والفاشيه,Strong Negative
والفجور,Strong Negative
والفخامه,Positive
والفرح,Positive
والفساد,Negative
والفسق,Strong Negative
والفضاله,Strong Negative
والفلول,Negative
والفنان,Strong Positive
والفنانه,Strong Positive
والفوضي,Negative
والقاتل,Strong Negative
والقبح,Strong Negative
والقبض,Negative
والقتال,Strong Negative
والقتله,Strong Negative
والقدوه,Positive
والقذاره,Strong Negative
والقذافي,Strong Negative
والقصاص,Negative
والقصف,Negative
والقمع,Negative
والكراهيه,Strong Negative
والكلاب,Strong Negative
والكلب,Strong Negative
والطم,Strong Negative
والمتالق,Strong Positive
والمتظاهرين,Negative
والمتعه,Strong Positive
والمتمردين,Negative
والمتنفذين,Negative
والمجرمين,Strong Negative
والمحبه,Positive
والمحسوبيات,Negative
والمحسوبيه,Negative
والمر,Negative
والمراقب,Negative
والمروءه,Positive
والمسانده,Positive
والمسكرات,Negative
والمسيحيه,Strong Negative
والمضحك,Strong Negative
والمطرب,Positive
والمعارك,Negative
والمعتدين,Negative
والمعركه,Negative
والمنسوخ,Strong Negative
والمهابه,Positive
والمهم,Strong Positive
والموده,Positive
والناجح,Strong Positive
والنخوه,Strong Positive
والندم,Strong Negative
والنق,Negative
والنقص,Negative
والنواح,Strong Negative
والهجوم,Negative
والهرب,Strong Negative
والهروب,Strong Negative
والهري,Strong Negative
والهلوسه,Negative
والهوان,Negative
والهياط,Negative
والوساخه,Strong Negative
والوفاء,Strong Positive
والولاء,Positive
والوهابيه,Negative
واليهود,Negative
وامتع,Strong Positive
وامتعت,Positive
وامتنان,Strong Positive
وامتهان,Strong Negative
وامراض,Negative
وامل,Positive
واموت,Negative
واناقه,Positive
وانبسطت,Positive
وانتحار,Strong Negative
وانتحال,Negative
وانتحرت,Negative
وانتصر,Positive
وانتصرت,Positive
وانتقاد,Strong Negative
وانتقام,Strong Negative
وانتقم,Negative
وانتماء,Positive
وانتهاك,Negative
وانتهاكات,Negative
وانتهك,Strong Negative
وانجاز,Positive
وانجازاته,Positive
وانجبت,Negative
وانجح,Positive
وانجرح,Negative
وانجس,Strong Negative
وانحدار,Strong Negative
وانحراف,Strong Negative
وانحطاط,Strong Negative
وانحلال,Strong Negative
وانخفاض,Negative
واندم,Negative
وانسحاب,Strong Negative
وانشطه,Positive
وانعدام,Negative
وانعم,Positive
وانفجار,Strong Negative
وانفصام,Strong Negative
وانفلات,Strong Negative
وانقسام,Strong Negative
وانقسامات,Strong Negative
وانقلاب,Negative
وانهيار,Strong Negative
وانيق,Strong Positive
وانيقه,Strong Positive
واهانته,Strong Negative
واهانه,Strong Negative
واهبل,Strong Negative
واهتك,Strong Negative
واهتمام,Strong Positive
واهتمامهم,Strong Positive
واهدار,Strong Negative
واهدر,Strong Negative
واهلا,Positive
واهمال,Strong Negative
واوافقك,Positive
واوجاع,Negative
واوسخ,Strong Negative
واوفوا,Positive
واولع,Negative
واياك,Negative
وايراني,Negative
وايمان,Strong Positive
وبؤس,Strong Negative
وبئس,Negative
وبائس,Strong Negative
وباخلاص,Positive
وبارك,Positive
وباطل,Negative
وباع,Negative
وباعو,Negative
وباعوا,Negative
وبتخاف,Strong Negative
وبتشتم,Negative
وبتضرب,Negative
وبتضيع,Strong Negative
وبتوفيق,Strong Positive
وبجاحه,Strong Negative
وبحب,Positive
وبحبك,Strong Positive
وبحبكم,Positive
وبحبه,Positive
وبحبها,Positive
وبحترم,Negative
وبحترمك,Negative
وبخيل,Strong Negative
وبذخ,Negative
وبرافو,Positive
وبركان,Positive
وبركه,Positive
